Date,cad_ig_er_ytd_index,us_hy_er_ytd_index,cad_oas,us_hy_oas,us_ig_oas,tsx,vix,us_3m_10y,us_growth_surprises,us_inflation_surprises,us_lei_yoy,us_hard_data_surprises,us_equity_revisions,us_economic_regime
2011-11-21,103.63469130114993,122.50500196557041,169.869441,734.810404,237.497963,11784.72,32.91,293.724,0.01032,0.17947,4.8,0.2655,-0.22,0.72
2011-11-22,103.63620525417114,121.90530888056841,169.806107,745.695231,241.045497,11795.19,31.97,286.326,-0.01413,0.17857,4.8,0.2655,-0.22,0.72
2011-11-23,103.6135159207593,121.19439896417256,170.453029,758.241707,246.574607,11571.71,33.98,281.801,-0.03485,0.15456,4.8,0.2694,-0.22,0.72
2011-11-25,103.51814528543505,121.44879401119756,171.867156,755.608297,249.261244,11462.06,34.47,290.241,-0.0345,0.15301,4.8,0.2694,-0.23,0.72
2011-11-28,103.63555071376015,121.78265772684686,169.539965,750.511678,245.449899,11640.21,32.13,291.707,-0.03825,0.15225,4.8,0.2588,-0.23,0.72
2011-11-29,103.7157387431789,121.88511963339393,168.731686,747.801228,246.374565,11732.5,30.64,294.518,-0.00131,0.1093,4.8,0.2588,-0.23,0.72
2011-11-30,103.74556813539179,122.76786807030729,168.869084,732.712496,244.500544,12204.11,27.8,305.36,0.04561,0.0967,4.0,0.3626,-0.23,0.8
2011-12-01,103.84630642233674,123.37148006313024,169.588116,724.710527,242.258613,12113.29,27.41,309.454,0.05822,0.09622,4.0,0.38,-0.23,0.8
2011-12-02,103.99898664086852,123.65393942250505,166.872205,719.666467,236.603064,12075.09,27.52,302.706,0.07155,0.06045,4.0,0.4516,-0.31,0.8
2011-12-05,103.9576507854436,124.26420623716352,167.649293,710.592382,231.577255,12119.33,27.84,303.099,0.05553,0.06015,4.0,0.4463,-0.31,0.8
2011-12-06,103.92807459425649,124.57783831823815,168.257015,706.702769,231.648525,12081.25,28.13,309.624,0.05525,0.05985,4.0,0.4463,-0.31,0.8
2011-12-07,103.99125297800296,124.43840175402696,167.651109,708.840081,231.81859,12148.73,28.67,305.991,0.05629,0.05955,4.0,0.4438,-0.31,0.8
2011-12-08,104.06994386442705,124.27354174094671,166.108793,711.488037,232.64357,11951.79,30.59,299.528,0.11508,0.05925,4.0,0.3864,-0.31,0.8
2011-12-09,104.09439614937925,124.46793549625133,165.423615,709.25801,234.652289,12034.75,26.38,310.545,0.12411,0.05895,4.0,0.3864,-0.22,0.8
2011-12-12,104.12574369712004,124.1417143573095,164.352351,716.234801,236.084714,11907.89,25.67,304.877,0.12574,0.05866,4.0,0.3864,-0.22,0.8
2011-12-13,103.91169217270195,124.1484578073455,168.267149,715.720195,236.120495,11759.94,25.41,300.386,0.11741,0.05837,4.0,0.3101,-0.22,0.8
2011-12-14,103.95332430484581,123.84444124378888,168.779348,720.378929,237.045111,11543.05,26.04,290.606,0.11682,0.02693,4.0,0.3101,-0.22,0.8
2011-12-15,103.88911525634302,123.85248971196519,170.096434,720.981981,239.506505,11504.42,25.11,292.059,0.12895,0.0268,4.0,0.2981,-0.22,0.8
2011-12-16,103.99885531253562,123.75413296090669,168.619461,722.372509,239.114931,11635.38,24.29,285.443,0.1283,0.03645,4.0,0.2981,-0.23,0.8
2011-12-19,104.02290835935592,123.80592651058325,168.243603,720.915466,238.469993,11539.7,24.92,278.941,0.13215,0.03627,4.0,0.3009,-0.23,0.8
2011-12-20,103.93316698169149,124.4181585592522,170.025077,709.750194,238.72944,11716.88,23.22,291.956,0.18575,0.03609,4.0,0.3423,-0.23,0.8
2011-12-21,104.04249204035226,124.73093903892224,168.319172,705.718007,237.910493,11753.53,21.43,299.868,0.1404,0.03591,4.0,0.3121,-0.23,0.8
2011-12-22,104.13552398072487,124.93268765039946,166.571673,701.956299,237.133577,11876.48,21.16,297.954,0.14585,0.03736,4.0,0.322,-0.23,0.8
2011-12-23,104.24263011587362,125.43236060000076,164.315373,693.773389,237.208191,11926.67,20.73,306.012,0.13236,-0.04066,4.0,0.2981,-0.28,0.8
2011-12-27,104.26079124836842,125.52828714011297,163.57214,693.31312,236.005121,11926.67,21.91,302.461,0.13088,-0.08074,4.0,0.2981,-0.28,0.8
2011-12-28,104.33149001776789,125.30062184456403,163.690065,696.664983,235.390115,11728.41,23.52,291.877,0.13023,-0.08034,4.0,0.2981,-0.28,0.8
2011-12-29,104.27716736616294,125.38135699732844,164.522376,693.527689,234.553697,11841.7,22.65,290.076,0.12531,-0.07994,4.0,0.3074,-0.28,0.8
2011-12-30,104.22619516298597,125.36512647644177,165.352616,695.960948,234.528009,11955.09,23.4,288.215,0.12468,-0.07954,4.0,0.3074,-0.19,0.8
2012-01-03,104.28112653688466,126.24263973763385,164.466571,682.540229,232.554347,12208.43,22.97,297.219,0.13808,-0.08175,3.3,0.3311,-0.19,0.89
2012-01-04,104.33448722202228,126.53335519767641,163.532525,678.126962,230.031014,12226.47,22.22,301.592,0.13151,-0.08135,3.3,0.3132,-0.19,0.89
2012-01-05,104.4041978703951,126.54564599467615,162.549738,678.630532,230.417984,12237.4,21.48,304.88,0.14447,-0.08094,3.3,0.3595,-0.19,0.89
2012-01-06,104.47216689904673,126.60076402618282,161.379299,676.082577,229.577415,12188.64,20.63,300.583,0.17466,-0.08053,3.3,0.4295,-0.28,0.89
2012-01-09,104.5499113025427,126.69572434853491,159.874485,676.160107,227.612354,12196.72,21.07,301.979,0.20098,-0.08013,3.3,0.5152,-0.28,0.89
2012-01-10,104.58288430164447,126.97533998027926,159.036219,670.617109,225.447598,12270.66,20.69,301.233,0.18481,-0.07973,3.3,0.5397,-0.28,0.89
2012-01-11,104.64267886980944,126.78482009027046,158.407854,675.216175,226.224439,12260.94,21.05,294.582,0.18388,-0.07933,3.3,0.5397,-0.28,0.89
2012-01-12,104.65989495272645,126.96034756480393,158.080573,671.129839,224.816722,12274.32,20.47,294.38,0.1447,-0.07894,3.3,0.462,-0.28,0.89
2012-01-13,104.74382518090538,126.52837068024772,157.076931,678.576052,223.564452,12231.06,20.91,288.861,0.13933,-0.07411,3.3,0.462,-0.28,0.89
2012-01-17,104.84700181828306,126.67644695303662,153.167476,672.790124,223.084256,12232.83,22.2,287.635,0.14148,-0.07337,3.3,0.462,-0.28,0.89
2012-01-18,104.98466065006846,126.95272411146286,151.380316,673.227758,221.391967,12327.52,20.89,293.406,0.15039,-0.07301,3.3,0.4658,-0.28,0.89
2012-01-19,105.1249418129242,127.63040661470275,148.738444,658.211268,217.813595,12380.69,19.87,299.876,0.15109,-0.09593,3.3,0.4337,-0.28,0.89
2012-01-20,104.90889133297085,127.95084865353539,152.943346,647.469406,215.381389,12397.1,18.28,305.703,0.14612,-0.09545,3.3,0.4337,-0.21,0.89
2012-01-23,104.98802402938638,128.37658235479307,150.909827,641.744609,212.755167,12521.7,18.67,309.239,0.14539,-0.09497,3.3,0.4337,-0.21,0.89
2012-01-24,104.83572662849035,128.4771991516518,153.936716,641.277779,211.401627,12395.24,18.91,311.149,0.15504,-0.0945,3.3,0.4337,-0.21,0.89
2012-01-25,104.90460034051601,128.46359828908038,153.208466,644.127725,210.721321,12539.21,18.31,311.108,0.14519,-0.03713,3.3,0.4189,-0.21,0.89
2012-01-26,104.94731848886549,128.85385616684775,152.004211,635.450202,206.856322,12464.32,18.57,304.27,0.19488,-0.03695,3.3,0.3941,-0.21,0.89
2012-01-27,104.93214419711173,128.88060532388403,154.782545,631.991514,206.351402,12466.5,18.53,300.523,0.20172,-0.10891,3.3,0.3941,-0.22,0.89
2012-01-30,104.96524956348135,128.56538348891786,154.02277,641.963455,206.051862,12436.42,19.4,295.143,0.2252,-0.03355,3.3,0.4297,-0.22,0.89
2012-01-31,104.9714103738774,128.58071062928084,154.238258,643.374794,204.93635,12452.15,19.44,288.523,0.19327,-0.08473,3.6,0.4297,-0.22,0.98
2012-02-01,104.9009221980887,128.95696647607207,155.036598,636.446721,204.03291,12517.66,18.55,293.38,0.22082,-0.05121,3.6,0.4949,-0.22,0.98
2012-02-02,104.78412736605101,129.0138809898411,156.529967,636.489848,202.133621,12553.48,17.98,292.482,0.22522,-0.04116,3.6,0.5019,-0.22,0.98
2012-02-03,104.74014078490637,129.7208851425126,156.931056,624.332821,199.097374,12577.28,17.1,304.586,0.28156,-0.04096,3.6,0.6064,-0.15,0.98
2012-02-06,104.81151801013984,129.75911147687776,155.504098,626.22701,195.822028,12559.85,17.76,302.876,0.28015,-0.04075,3.6,0.6064,-0.15,0.98
2012-02-07,104.90895803773577,130.1427024372191,153.919775,618.042719,193.862757,12512.42,17.65,306.085,0.30969,-0.04055,3.6,0.6502,-0.15,0.98
2012-02-08,105.06695765376921,130.42184669608787,151.124059,610.88867,191.650222,12521.02,18.16,307.246,0.30815,-0.04035,3.6,0.6502,-0.15,0.98
2012-02-09,105.17128911738929,130.6794369287615,149.62285,606.911735,190.649285,12497.94,18.63,309.176,0.33024,-0.04014,3.6,0.6244,-0.15,0.98
2012-02-10,105.2925135627214,130.12275057734035,148.349987,617.659087,192.621564,12389.42,20.79,305.686,0.32107,-0.03994,3.6,0.6244,-0.09,0.98
2012-02-13,105.2317945082053,130.48327059345624,148.765657,611.478039,190.918701,12398.69,19.04,302.182,0.31947,-0.03974,3.6,0.6244,-0.09,0.98
2012-02-14,105.3098766045736,130.3257530729924,147.897761,612.467646,190.403211,12354.47,19.54,297.876,0.30118,-0.04397,3.6,0.6312,-0.09,0.98
2012-02-15,105.26038688032438,130.30045689777197,149.269068,614.370358,190.272737,12362.03,21.14,298.075,0.29091,-0.04375,3.6,0.6001,-0.09,0.98
2012-02-16,105.21325892165754,130.42218142097553,150.47321,613.654576,193.595951,12485.59,19.22,304.039,0.31062,-0.04353,3.6,0.5886,-0.09,0.98
2012-02-17,105.25254073235249,130.7480379796207,149.453558,606.891719,191.267012,12458.3,17.78,306.964,0.3011,-0.04113,3.6,0.5886,-0.07,0.98
2012-02-21,105.33789885940512,131.14665144306775,147.072938,596.436637,189.399707,12623.36,18.19,314.623,0.2982,-0.04072,3.6,0.5886,-0.07,0.98
2012-02-22,105.41746096774472,131.13256541745685,146.054504,598.435644,189.014096,12701.26,18.19,306.414,0.30352,-0.04051,3.6,0.5792,-0.07,0.98
2012-02-23,105.2738685386687,131.34809690384893,149.187488,594.727953,189.069218,12731.28,16.8,305.014,0.3185,-0.00618,3.6,0.5817,-0.07,0.98
2012-02-24,105.21594170392102,131.75530916132098,150.379673,584.778789,187.248718,12725.77,17.31,300.597,0.33885,-0.00615,3.6,0.5936,-0.03,0.98
2012-02-27,105.19167054985341,131.6608139435881,149.865336,589.894677,186.810122,12700.38,18.19,294.362,0.34281,-0.00612,3.6,0.5986,-0.03,0.98
2012-02-28,105.5332719045001,131.857309989176,142.830938,586.006187,185.175324,12740.47,17.96,297.919,0.25248,-0.04943,3.6,0.5664,-0.03,0.98
2012-02-29,105.57330935511,132.2340096285149,144.581133,577.529807,181.484713,12644.01,18.43,300.64,0.27273,0.04549,3.7,0.5664,-0.03,0.95
2012-03-01,105.6884251031436,132.5004130295799,142.987706,572.528054,179.497456,12723.46,17.26,307.47,0.26558,0.09292,3.7,0.5629,-0.03,0.95
2012-03-02,105.73637853327614,132.3432527997265,142.064061,578.636596,179.105162,12643.82,17.29,303.926,0.26425,0.09245,3.7,0.5629,-0.01,0.95
2012-03-05,105.65378552718118,132.21408534896403,143.137803,583.057152,179.792349,12523.95,18.05,308.73,0.28519,0.09199,3.7,0.5705,-0.01,0.95
2012-03-06,105.48904456084462,131.17301823646827,147.643461,605.800068,183.586759,12298.63,20.87,300.029,0.28376,0.09153,3.7,0.5705,-0.01,0.95
2012-03-07,105.56771240842973,131.44352609177406,145.656305,600.280244,184.873156,12350.16,19.07,304.492,0.30075,0.13929,3.7,0.5931,-0.01,0.95
2012-03-08,105.76741292514787,131.82948269205204,140.106764,591.940591,183.041912,12461.93,17.95,309.609,0.29665,0.13859,3.7,0.5809,-0.01,0.95
2012-03-09,105.7530307524773,132.09051419744748,141.492585,588.347229,183.538831,12503.62,17.11,309.469,0.27159,0.12387,3.7,0.5617,0.01,0.95
2012-03-12,105.8149671689529,132.19781170189611,141.050875,586.47147,183.336509,12428.01,15.64,309.282,0.2679,0.12325,3.7,0.5617,0.01,0.95
2012-03-13,105.77057619017106,132.65758078134087,141.077826,577.587976,181.569344,12537.69,14.8,318.286,0.29156,0.12264,3.7,0.5605,0.01,0.95
2012-03-14,105.79588335261857,133.37292422222555,139.949102,563.69395,178.623495,12377.9,15.31,331.742,0.2901,0.09683,3.7,0.5605,0.01,0.95
2012-03-15,105.9393642596658,133.15239066728705,138.487219,570.147668,175.648767,12455.82,15.42,333.175,0.29353,0.09635,3.7,0.5663,0.01,0.95
2012-03-16,105.96210641545036,133.23287006387986,137.915102,567.715838,174.162974,12496.96,14.47,332.267,0.26704,0.06787,3.7,0.5452,0.03,0.95
2012-03-19,105.93762889351635,133.59718362872295,138.239016,562.462305,173.230499,12479.7,15.04,339.957,0.25673,0.06753,3.7,0.5006,0.03,0.95
2012-03-20,106.01141061707224,133.47668517645633,137.147296,564.918272,173.8345,12430.7,15.58,335.221,0.27326,0.06719,3.7,0.4908,0.03,0.95
2012-03-21,106.11469043838314,133.2798305866067,136.344074,569.668753,173.369459,12436.49,15.13,329.556,0.26232,0.06685,3.7,0.4893,0.03,0.95
2012-03-22,106.20613641749526,133.03161891904472,134.835982,575.085824,175.647128,12361.81,15.57,328.674,0.27111,0.04945,3.7,0.4883,0.03,0.95
2012-03-23,106.25674970012835,132.84725445674596,133.023006,576.681264,176.720646,12465.66,14.82,323.182,0.26127,0.04921,3.7,0.4711,0.05,0.95
2012-03-26,106.15006689354539,132.9577613084324,136.192585,574.984615,175.685582,12574.79,14.26,326.37,0.25907,0.04896,3.7,0.4566,0.05,0.95
2012-03-27,106.31130273293859,132.83054077808413,130.709189,577.108192,175.488346,12512.04,15.59,321.49,0.23936,0.07985,3.7,0.4566,0.05,0.95
2012-03-28,106.31319026933299,132.8344647065428,132.826644,577.85536,175.528021,12413.86,15.47,323.184,0.2385,0.07945,3.7,0.4504,0.05,0.95
2012-03-29,106.3359918340488,132.53147976157203,133.174226,587.524986,176.614969,12339.36,15.48,321.0,0.23173,0.11062,3.7,0.4407,0.05,0.95
2012-03-30,106.35314746577262,132.77038557579564,132.677261,578.5253,176.253727,12392.18,15.5,326.84,0.24773,0.13015,3.7,0.4565,-0.02,0.95
2012-04-02,106.40164495664392,132.75649888073588,133.307888,578.548705,176.130532,12507.06,15.64,326.583,0.2221,0.11746,3.0,0.402,-0.02,0.94
2012-04-03,106.35487657835039,133.21008244484028,133.595103,570.381315,175.790184,12323.61,15.66,336.496,0.20814,0.11687,3.0,0.3307,-0.02,0.94
2012-04-04,106.17859881447123,132.87302451214444,136.498183,578.816613,178.040272,12178.66,16.44,328.388,0.20204,0.11629,3.0,0.3132,-0.02,0.94
2012-04-05,106.13153547604539,132.5608766300795,137.631311,584.772233,180.356616,12103.11,16.7,325.57,0.2015,0.11571,3.0,0.3105,-0.02,0.94
2012-04-06,106.13569201670852,132.11578404599135,137.460976,592.345471,180.617934,12103.11,16.7,314.444,0.18778,0.12871,3.0,0.2083,0.03,0.94
2012-04-09,106.43237188123994,131.69987019509054,135.069178,602.284604,184.504029,12018.5,18.81,311.788,0.18684,0.12807,3.0,0.2083,0.03,0.94
2012-04-10,106.39191752584938,131.22791938630604,135.595212,611.220927,185.79598,11935.29,20.39,304.502,0.17836,0.12743,3.0,0.1924,0.03,0.94
2012-04-11,106.17157188439337,131.28655516326162,139.078354,607.855655,186.693426,12026.76,20.02,311.239,0.17557,0.15655,3.0,0.1924,0.03,0.94
2012-04-12,106.0920129028396,131.61627296780225,139.690852,601.657812,184.96673,12214.65,17.2,312.808,0.20737,0.15577,3.0,0.1909,0.03,0.94
2012-04-13,106.0656217879624,131.49962447856973,140.07322,603.932948,183.823338,12040.39,19.55,304.461,0.20426,0.18036,3.0,0.1909,0.01,0.94
2012-04-16,106.06434397480969,131.4664804464319,140.178092,603.989029,185.268056,12037.59,19.55,305.253,0.20324,0.17946,3.0,0.1948,0.01,0.94
2012-04-17,106.02846098033898,131.83222818832186,141.285178,596.720717,184.591591,12136.94,18.46,306.308,0.19995,0.17856,3.0,0.149,0.01,0.94
2012-04-18,105.96668611446589,131.7867394521799,141.312173,597.010656,184.959365,12128.89,18.64,305.824,0.19895,0.17767,3.0,0.149,0.01,0.94
2012-04-19,105.99003799349214,131.75440026415401,141.150684,597.767617,185.154109,12153.69,18.36,305.298,0.17374,0.17678,3.0,0.1212,0.01,0.94
2012-04-20,105.96064933324203,131.89891867465354,141.075073,595.540306,185.590302,12147.28,17.44,305.622,0.17287,0.1759,3.0,0.1212,0.02,0.94
2012-04-23,105.9379863893658,131.67265844073762,140.519786,600.416251,188.037087,11988.95,18.97,300.873,0.172,0.17502,3.0,0.1212,0.02,0.94
2012-04-24,106.01170140815677,132.01089229831976,141.313387,594.928791,187.327283,11980.1,18.1,304.46,0.16922,0.17288,3.0,0.1379,0.02,0.94
2012-04-25,106.0172451994775,132.41498797874763,140.865147,586.249993,185.787605,12111.06,16.82,305.901,0.14084,0.17201,3.0,0.1207,0.02,0.94
2012-04-26,106.0709352393918,132.43905432207728,139.078191,586.072627,185.750331,12145.85,16.24,302.94,0.14986,0.17115,3.0,0.1272,0.02,0.94
2012-04-27,106.13177206950843,132.65704797955337,137.688144,582.612327,185.303467,12237.75,16.32,303.425,0.15146,0.123,3.0,0.1272,0.04,0.94
2012-04-30,106.05461341722928,132.7859095394072,138.754776,579.202127,184.945187,12292.69,17.15,301.785,0.11733,0.04146,2.6,0.1632,0.04,0.96
2012-05-01,106.04398859889437,133.28406165962522,140.480306,573.855466,184.66172,12332.79,16.6,305.779,0.12437,0.05329,2.6,0.1217,0.04,0.96
2012-05-02,106.11330214546359,133.27603829153077,138.957039,574.249996,183.293813,12230.12,16.88,303.755,0.12037,0.05302,2.6,0.0817,0.04,0.96
2012-05-03,106.07677294858287,133.45113952463421,138.935667,570.540277,182.385954,12014.9,17.56,303.997,0.11333,0.03563,2.6,0.0925,0.04,0.96
2012-05-04,106.20372462333918,133.35884947947602,135.802302,570.833335,182.939713,11871.23,19.16,299.763,0.10991,0.0074,2.6,0.0376,-0.06,0.96
2012-05-07,106.11479570684028,133.33636273673997,137.003661,574.93868,184.856876,11860.66,18.94,298.137,0.13285,0.00736,2.6,0.0917,-0.06,0.96
2012-05-08,105.94903540831501,133.19212263682124,141.184955,578.653133,185.422668,11704.74,19.05,293.989,0.14581,0.00732,2.6,0.0917,-0.06,0.96
2012-05-09,106.0749323139763,133.01094370238621,138.909972,582.755613,187.994096,11675.01,20.08,293.628,0.13371,0.00729,2.6,0.1317,-0.06,0.96
2012-05-10,106.03452173358772,133.18182138437868,142.785788,579.404978,187.561305,11736.17,18.83,294.741,0.14739,-0.02389,2.6,0.1339,-0.06,0.96
2012-05-11,106.11884906357018,133.0404784725328,142.438605,580.270805,189.205812,11694.67,19.89,291.706,0.15411,-0.02377,2.6,0.1339,-0.06,0.96
2012-05-14,106.01547543868361,132.5843512500122,143.078413,591.416498,191.596068,11488.53,21.87,283.13,0.15334,-0.02365,2.6,0.1339,-0.06,0.96
2012-05-15,105.87569247704076,132.3947214524014,146.522622,593.422982,192.296891,11343.05,21.97,282.349,0.1662,-0.02325,2.6,0.1611,-0.06,0.96
2012-05-16,105.91386949006703,131.9714687269967,145.486231,601.811936,196.646716,11326.08,22.27,280.526,0.1782,-0.02313,2.6,0.2053,-0.06,0.96
2012-05-17,105.73092437648329,130.93590388990197,148.116134,623.714859,201.016636,11330.68,24.49,269.358,0.13357,-0.02302,2.6,0.1948,-0.06,0.96
2012-05-18,105.76857713174788,130.4919069970192,147.041571,631.612146,205.05579,11280.64,25.1,272.838,0.1329,-0.0229,2.6,0.1948,-0.13,0.96
2012-05-21,105.78113638826501,130.1650136687781,146.376116,642.521583,206.771943,11280.64,22.01,274.118,0.13224,-0.02279,2.6,0.1948,-0.13,0.96
2012-05-22,105.59832259968718,130.68923546704696,152.718177,632.882778,207.257004,11451.78,22.48,278.303,0.12252,-0.02267,2.6,0.2064,-0.13,0.96
2012-05-23,105.7057005949919,130.13003429118865,150.044625,643.222906,208.648773,11564.8,22.33,273.233,0.12619,0.06278,2.6,0.2213,-0.13,0.96
2012-05-24,105.68820831265768,130.31238037495118,149.7958,641.061168,207.990812,11566.07,21.54,277.86,0.08968,0.06246,2.6,0.2225,-0.13,0.96
2012-05-25,105.65426496767898,130.3222290592872,149.877425,640.601321,207.53083,11576.47,21.76,275.811,0.10681,0.06215,2.6,0.2225,-0.18,0.96
2012-05-29,105.55799748477864,130.60302688417417,152.916282,637.279508,205.929872,11609.3,21.03,276.929,0.07697,0.05133,2.6,0.2225,-0.18,0.96
2012-05-30,105.47504906735816,130.05640359145528,155.88039,649.044125,207.097911,11433.22,24.14,264.601,0.02805,0.05107,2.6,0.1745,-0.18,0.96
2012-05-31,105.29872127490533,129.83932886035626,159.387874,652.740118,208.58866,11513.21,24.06,257.434,0.01022,0.08868,2.1,0.1446,-0.18,0.88
2012-06-01,105.3476242056758,128.81283419016208,156.198989,689.991762,212.99127,11361.2,26.66,245.198,-0.04466,-0.10016,2.1,-0.0933,-0.16,0.88
2012-06-04,105.15492143570091,128.83938652394977,161.805384,691.29776,214.015507,11335.77,26.12,249.713,-0.06584,-0.09966,2.1,-0.1169,-0.16,0.88
2012-06-05,105.08390795988856,128.62230427094318,162.893028,696.643871,214.476854,11507.71,24.68,256.372,-0.06346,-0.09916,2.1,-0.1169,-0.16,0.88
2012-06-06,105.21168614837254,129.52466740750543,161.172825,680.917071,212.219649,11633.4,22.16,265.473,-0.06653,-0.12579,2.1,-0.1169,-0.16,0.88
2012-06-07,105.27240520288863,130.11909116929854,160.736777,669.611131,208.794736,11592.12,21.72,266.239,-0.07796,-0.12516,2.1,-0.2025,-0.16,0.88
2012-06-08,105.37592370218643,130.18010136174956,158.938072,669.322655,208.880745,11500.63,21.23,266.717,-0.07321,-0.12453,2.1,-0.2035,-0.3,0.88
2012-06-11,105.27573418756211,130.3206958437904,159.81727,665.671706,207.396491,11401.78,23.56,263.011,-0.07284,-0.12391,2.1,-0.2035,-0.3,0.88
2012-06-12,105.2172153480259,130.4030569709316,161.559,666.208057,209.134585,11497.3,22.09,268.089,-0.0685,-0.11,2.1,-0.2035,-0.3,0.88
2012-06-13,105.26129469048422,130.3450593024698,160.596785,666.459564,209.555791,11497.87,24.27,261.56,-0.07635,-0.10945,2.1,-0.2784,-0.3,0.88
2012-06-14,105.36369692723187,130.48276411834533,158.557387,663.497033,209.800105,11466.42,21.68,264.236,-0.0782,-0.11637,2.1,-0.2882,-0.3,0.88
2012-06-15,105.30382002037268,130.5325115078337,159.726501,663.108185,207.500027,11524.9,21.11,259.342,-0.12949,-0.11578,2.1,-0.2982,-0.28,0.88
2012-06-18,105.30497588887704,130.7695757083494,159.571084,659.859962,207.053359,11601.13,18.32,258.233,-0.12436,-0.11521,2.1,-0.2963,-0.28,0.88
2012-06-19,105.22728359847866,131.4728326973905,161.255551,644.457279,205.794687,11788.36,18.38,264.511,-0.11742,-0.11463,2.1,-0.2867,-0.28,0.88
2012-06-20,105.38647243539889,132.0201668103765,159.098757,633.561306,202.883244,11759.34,17.24,265.204,-0.11683,-0.11406,2.1,-0.2867,-0.28,0.88
2012-06-21,105.46683916996513,132.057248561137,157.937703,633.29232,201.22136,11408.32,20.08,260.874,-0.13152,-0.09073,2.1,-0.2856,-0.28,0.88
2012-06-22,105.4037354201037,132.1957920697086,159.184252,631.758135,200.735782,11435.54,18.11,268.353,-0.13087,-0.09028,2.1,-0.2856,-0.3,0.88
2012-06-25,105.51120096541233,131.82981240233465,157.799121,640.417965,201.479408,11330.39,20.38,259.804,-0.09975,-0.08982,2.1,-0.2545,-0.3,0.88
2012-06-26,105.41621338018861,131.9833984724322,159.012368,637.151426,201.794859,11334.42,19.72,261.159,-0.11096,-0.00091,2.1,-0.2545,-0.3,0.88
2012-06-27,105.48811903223154,132.14053739021412,158.470526,632.069133,201.542732,11410.94,19.45,260.384,-0.07557,-0.0009,2.1,-0.2057,-0.3,0.88
2012-06-28,105.44978255312667,132.10145857298886,159.008261,632.606666,202.413212,11424.7,19.71,259.276,-0.09324,0.10382,2.1,-0.2077,-0.3,0.88
2012-06-29,105.40275569386914,132.87535504984564,159.795161,617.643877,199.055593,11596.56,17.08,267.034,-0.10125,0.06002,2.1,-0.1807,-0.36,0.88
2012-07-02,105.41135539723203,132.86468020932617,161.585261,616.371126,198.34199,11596.56,16.8,262.338,-0.1081,0.00676,1.7,-0.1501,-0.36,0.84
2012-07-03,105.53022433055345,133.24946589932284,159.975454,610.29024,196.473388,11848.75,16.66,265.985,-0.08749,0.00673,1.7,-0.1212,-0.36,0.84
2012-07-05,105.55102266779824,133.2746793335598,158.821906,611.188001,196.013268,11817.03,17.5,264.325,-0.08243,0.00666,1.7,-0.081,-0.36,0.84
2012-07-06,105.59493420608234,133.16686657844133,158.852314,614.17494,196.787129,11659.96,17.1,258.845,-0.0708,0.03424,1.7,-0.1049,-0.34,0.84
2012-07-09,105.78199104306525,133.1222817248612,155.041901,613.775446,197.398963,11634.67,17.98,254.814,-0.05293,0.03407,1.7,-0.0772,-0.34,0.84
2012-07-10,105.89565596246221,133.26271323223756,153.103125,609.575095,195.42006,11512.22,18.72,251.381,-0.06736,0.0339,1.7,-0.0772,-0.34,0.84
2012-07-11,105.82610373790604,133.383641686888,154.402747,607.02002,194.219005,11544.64,17.95,251.951,-0.06783,0.03373,1.7,-0.0736,-0.34,0.84
2012-07-12,105.77263674204937,133.2079211500598,155.384847,611.731139,193.381782,11425.47,18.33,246.322,-0.06414,-0.06873,1.7,-0.0675,-0.34,0.84
2012-07-13,105.850474949121,133.27392212819584,154.357898,608.839551,191.893933,11514.53,16.74,248.722,-0.07004,-0.06838,1.7,-0.0675,-0.42,0.84
2012-07-16,105.88504156674676,133.20454005259873,153.908267,611.980851,191.144779,11521.18,17.11,246.97,-0.08296,-0.06804,1.7,-0.1515,-0.42,0.84
2012-07-17,106.0287851238058,133.42867910857464,151.571496,609.380947,188.322246,11571.19,16.48,250.975,-0.06792,-0.04801,1.7,-0.098,-0.42,0.84
2012-07-18,106.09126351649624,133.53149230244924,150.861989,607.062442,183.478863,11579.15,16.16,250.87,-0.0687,-0.04777,1.7,-0.102,-0.42,0.84
2012-07-19,106.04491516976921,133.92466366575596,151.608364,598.638596,181.449669,11665.7,15.45,253.468,-0.14763,-0.04753,1.7,-0.1488,-0.42,0.84
2012-07-20,106.10192794078532,133.76184696139592,150.803843,599.303592,182.735311,11622.91,16.27,245.617,-0.14689,-0.04729,1.7,-0.1488,-0.28,0.84
2012-07-23,105.99941105522299,133.416222829608,152.540768,612.691084,186.901238,11545.54,18.62,240.561,-0.14616,-0.04705,1.7,-0.1488,-0.28,0.84
2012-07-24,105.88228165709883,133.3271784875743,154.445147,614.89846,187.622745,11466.95,20.47,235.55,-0.17311,-0.02406,1.7,-0.1488,-0.28,0.84
2012-07-25,105.82466124736494,133.27275121791453,155.634334,615.417118,187.006526,11492.51,19.34,235.478,-0.19478,-0.02394,1.7,-0.1804,-0.28,0.84
2012-07-26,105.88010749866771,133.56858157511732,154.579143,609.832547,184.612928,11639.75,17.53,239.949,-0.21272,-0.02382,1.7,-0.1515,-0.28,0.84
2012-07-27,105.81888294710507,134.26743699456782,156.00293,591.361138,181.665123,11766.36,16.7,252.45,-0.20619,-0.01889,1.7,-0.1515,-0.28,0.84
2012-07-30,106.12001639695583,134.40152251924195,150.981917,590.681038,180.172699,11757.88,18.03,248.274,-0.23213,-0.0188,1.7,-0.1515,-0.28,0.84
